PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Alone,Survived
779,3,0,0.3031145098730246,0,0,0.015102594191391,2.0,1,0
780,1,1,0.5041714413064585,0,1,0.4125033279383646,0.0,0,1
781,3,1,0.1510277747364432,0,0,0.0141104586660295,1.0,1,1
782,1,1,0.1981135969457786,1,0,0.1112565904890839,0.0,0,1
783,1,0,0.3393710635737847,0,0,0.0585561002574126,0.0,1,0
784,3,0,0.1807389417524684,1,2,0.0457713517012108,0.0,0,0
785,3,0,0.2922852413644494,0,0,0.0137606835604919,0.0,1,0
786,3,0,0.2922852413644494,0,0,0.014151057562208,0.0,1,0
787,3,1,0.2098850524981124,0,0,0.0146308272103171,0.0,1,1
788,3,0,0.092170496974774,4,1,0.0568482139999047,2.0,0,0
789,3,0,0.009770308108437,1,2,0.0401597254265421,0.0,0,1
790,1,0,0.5394858079634601,0,0,0.1545881046795693,1.0,1,0
791,3,0,0.3029461627551592,0,0,0.0151269925664982,2.0,1,0
792,2,0,0.1863421413934447,0,0,0.0507486202230909,0.0,1,0
793,3,1,0.4231738457254044,8,2,0.1357525590967682,0.0,0,0
794,1,0,0.5604906246973659,0,0,0.0599142114093828,1.0,1,0
795,3,0,0.2922852413644494,0,0,0.0154115752137492,0.0,1,0
796,2,0,0.4570856190971232,0,0,0.0253743101115454,0.0,1,0
797,1,1,0.5748001746204616,0,0,0.0506104278264834,0.0,1,1
798,3,1,0.3629139746784525,0,0,0.0169486728455063,0.0,1,1
799,3,0,0.3511425191261186,0,0,0.0141104586660295,1.0,1,0
800,3,1,0.3511425191261186,1,1,0.0471376607072171,0.0,0,0
801,2,0,0.398228341335454,0,0,0.0253743101115454,0.0,1,0
802,2,1,0.3629139746784525,1,1,0.051236587725236,0.0,0,1
803,1,0,0.1274848636317755,1,2,0.2342244010296504,0.0,0,1
804,3,0,0.0029428638880834,0,1,0.0166234913020768,1.0,0,1
805,3,0,0.3158281524691171,0,0,0.0136142933098484,0.0,1,1
806,3,0,0.3629139746784525,0,0,0.0151757893167127,0.0,1,0
807,1,0,0.4570856190971232,0,0,0.0,0.0,1,0
808,3,1,0.2098850524981124,0,0,0.0151757893167127,0.0,1,0
809,2,0,0.4570856190971232,0,0,0.0253743101115454,0.0,1,0
810,1,1,0.3864568857831201,1,0,0.1036442974556203,0.0,0,1
811,3,0,0.3040566969167832,0,0,0.015395374692678,0.0,1,0
812,3,0,0.4570856190971232,0,0,0.0471376607072171,0.0,1,0
813,2,0,0.4099997968877878,0,0,0.0204946350900944,0.0,1,0
814,3,1,0.0686275858701063,4,2,0.0610447345183526,0.0,0,0
815,3,0,0.3570282469022856,0,0,0.0157125535690723,0.0,1,0
816,1,0,0.4592590886087049,0,0,0.0,0.0,1,0
817,3,1,0.2687423302597817,0,0,0.0154685698179998,0.0,1,0
818,2,0,0.3629139746784525,1,1,0.0722273881715115,1.0,0,0
819,3,0,0.5041714413064585,0,0,0.0125895615553437,0.0,1,0
820,3,0,0.1157134080794417,3,2,0.0544571732393937,0.0,0,0
821,1,1,0.6101145412774631,1,1,0.1824998458022693,0.0,0,1
822,3,0,0.3158281524691171,0,0,0.0169080739493278,0.0,1,1
823,1,0,0.4453141635447894,0,0,0.0,0.0,1,0
824,3,1,0.3158281524691171,0,1,0.0243495783570407,0.0,0,1
825,3,0,0.0215417636607709,4,1,0.0774648409655354,0.0,0,0
826,3,0,0.3138030026508694,0,0,0.0135654965596339,2.0,1,0
827,3,0,0.3555515162226055,0,0,0.1102724576307577,0.0,1,0
828,2,0,0.009770308108437,0,2,0.0722273881715115,1.0,0,1
829,3,0,0.3029461627551592,0,0,0.0151269925664982,2.0,1,1
830,1,1,0.7278290968008017,0,0,0.1561496006864336,0.0,1,1
831,3,1,0.1745706858411109,1,0,0.0282127194780231,1.0,0,1
832,2,0,0.0077691606645403,1,1,0.0365975626608828,0.0,0,1
833,3,0,0.3099594659656175,0,0,0.0141104586660295,1.0,1,0
834,3,0,0.2687423302597817,0,0,0.0153303774213923,0.0,1,0
835,3,0,0.2098850524981124,0,0,0.0162005210712174,0.0,1,0
836,1,1,0.4570856190971232,1,1,0.1623141917345331,1.0,0,1
837,3,0,0.2451994191551139,0,0,0.0169080739493278,0.0,1,0
838,3,0,0.2989062360672441,0,0,0.0157125535690723,0.0,1,0
839,3,0,0.3746854302307863,0,0,0.1102724576307577,0.0,1,1
840,1,0,0.5495745108097692,0,0,0.0579705392548384,1.0,1,1
841,3,0,0.2334279636027801,0,0,0.0154685698179998,0.0,1,0
842,2,0,0.1863421413934447,0,0,0.0204946350900944,0.0,1,0
843,1,1,0.3511425191261186,0,0,0.060507970265993,1.0,1,1
844,3,0,0.4041140691116209,0,0,0.0125651631802364,1.0,1,0
845,3,0,0.1981135969457786,0,0,0.0169080739493278,0.0,1,0
846,3,0,0.4923999857541247,0,0,0.0147366185647821,0.0,1,0
847,3,0,0.1641671909481185,8,2,0.1357525590967682,0.0,0,0
848,3,0,0.4099997968877878,0,0,0.0154115752137492,1.0,1,0
849,2,0,0.3275996080214509,0,1,0.0644117102831538,0.0,0,0
850,1,1,0.4063750126657744,1,0,0.1739198156185515,1.0,0,1
851,3,0,0.0450846747654386,4,2,0.0610447345183526,0.0,0,0
852,3,0,0.8690865634288077,0,0,0.0151757893167127,0.0,1,0
853,3,1,0.1039419525271078,1,1,0.0297578197768153,1.0,0,0
854,1,1,0.1863421413934447,0,1,0.0769036783380685,0.0,0,1
855,2,1,0.5159428968587925,1,0,0.0507486202230909,0.0,0,0
856,3,1,0.2098850524981124,0,1,0.0182499845802269,0.0,0,1
857,1,1,0.5277143524111263,1,1,0.3217983671436256,0.0,0,1
858,1,0,0.5983430857251293,0,0,0.0518221487278101,0.0,1,1
859,3,1,0.2805137858121155,0,3,0.0375896981862443,1.0,0,1
860,3,0,0.3099594659656175,0,0,0.0141104586660295,1.0,1,0
861,3,0,0.4806285302017909,2,0,0.0275375676420551,0.0,0,0
862,2,0,0.2451994191551139,1,0,0.0224465050986748,0.0,0,0
863,1,1,0.5630287190681278,0,0,0.0506104278264834,0.0,1,1
864,3,1,0.4231738457254044,8,2,0.1357525590967682,0.0,0,0
865,2,0,0.2805137858121155,0,0,0.0253743101115454,0.0,1,0
866,2,1,0.4923999857541247,0,0,0.0253743101115454,0.0,1,1
867,2,1,0.3158281524691171,1,0,0.02704960013991,1.0,0,1
868,1,0,0.3629139746784525,0,0,0.0985612375792752,0.0,1,0
869,3,0,0.281042357144309,0,0,0.0185427650815139,0.0,1,0
870,3,0,0.0450846747654386,1,1,0.0217307543665283,0.0,0,1
871,3,0,0.3040566969167832,0,0,0.0154115752137492,0.0,1,0
872,1,1,0.551257263515794,1,1,0.1025789668049371,0.0,0,1
873,1,0,0.3864568857831201,0,0,0.0097593500429021,0.0,1,0
874,3,0,0.551257263515794,0,0,0.0175668300772237,0.0,1,0
875,2,1,0.3275996080214509,1,0,0.04684488020593,1.0,0,1
876,3,1,0.1745706858411109,0,0,0.0141022608119935,1.0,1,1
877,3,0,0.2334279636027801,0,0,0.0192177217304811,0.0,1,0
878,3,0,0.2216565080504463,0,0,0.0154115752137492,0.0,1,0
879,3,0,0.30098275667846,0,0,0.0154115752137492,0.0,1,0
880,1,1,0.6572003634867986,0,1,0.1623141917345331,1.0,0,1
881,2,1,0.2922852413644494,0,1,0.0507486202230909,0.0,0,1
882,3,0,0.3864568857831201,0,0,0.0154115752137492,0.0,1,0
883,3,1,0.2569708747074479,0,0,0.0205272313192377,0.0,1,0
884,2,0,0.3275996080214509,0,0,0.0204946350900944,0.0,1,0
885,3,0,0.2922852413644494,0,0,0.0137606835604919,0.0,1,0
886,3,1,0.4570856190971232,0,5,0.0568482139999047,2.0,0,0
887,2,0,0.3158281524691171,0,0,0.0253743101115454,0.0,1,0
888,1,1,0.2216565080504463,0,0,0.0585561002574126,0.0,1,1
889,3,1,0.3449931567996749,1,2,0.0457713517012108,0.0,0,0
890,1,0,0.3040566969167832,0,0,0.0585561002574126,1.0,1,1
891,3,0,0.3746854302307863,0,0,0.0151269925664982,2.0,1,0
